d3mIndex,Company,Date,Close
18221,ibm,9/24/1963,5.1269
18222,ibm,9/25/1963,5.0769
18223,ibm,9/26/1963,4.9935
18224,ibm,9/27/1963,4.9683
18225,ibm,9/30/1963,5.0099
18226,ibm,10/1/1963,4.9849
18227,ibm,10/2/1963,4.9766
18228,ibm,10/3/1963,5.0685
18229,ibm,10/4/1963,5.1189
18230,ibm,10/7/1963,5.2021
18231,ibm,10/8/1963,5.1269
18232,ibm,10/9/1963,5.1269
18233,ibm,10/10/1963,5.1601
18234,ibm,10/11/1963,5.2021
18235,ibm,10/14/1963,5.2775
18236,ibm,10/15/1963,5.294
18237,ibm,10/16/1963,5.436
18238,ibm,10/17/1963,5.4523
18239,ibm,10/18/1963,5.4858
18240,ibm,10/21/1963,5.4778
18241,ibm,10/22/1963,5.3858
18242,ibm,10/23/1963,5.3525
18243,ibm,10/24/1963,5.3774
18244,ibm,10/25/1963,5.4693
18245,ibm,10/28/1963,5.5111
18246,ibm,10/29/1963,5.4444
18247,ibm,10/30/1963,5.3691
18248,ibm,10/31/1963,5.4778
18249,ibm,11/15/1963,5.3774
18250,ibm,12/26/1963,5.436
18251,ibm,1/2/1964,5.7283
18252,ibm,1/3/1964,5.6528
18253,ibm,1/6/1964,5.6699
18254,ibm,1/7/1964,5.6279
18255,ibm,1/8/1964,5.6867
18256,ibm,1/9/1964,5.8615
18257,ibm,1/10/1964,5.9119
18258,ibm,1/13/1964,5.937
18259,ibm,1/14/1964,5.9285
18260,ibm,1/15/1964,6.2209
18261,ibm,1/16/1964,6.0956
18262,ibm,1/17/1964,6.1291
18263,ibm,1/20/1964,6.1208
18264,ibm,1/21/1964,6.0036
18265,ibm,1/22/1964,6.0624
18266,ibm,1/23/1964,6.087000000000001
18267,ibm,1/24/1964,6.0538
18268,ibm,1/27/1964,5.9871
18269,ibm,1/28/1964,5.9201
18270,ibm,1/29/1964,5.8115
18271,ibm,1/30/1964,5.8615
18272,ibm,1/31/1964,6.0036
18273,ibm,2/3/1964,5.9951
18274,ibm,2/4/1964,5.9787
18275,ibm,2/5/1964,5.937
18276,ibm,2/6/1964,5.937
18277,ibm,2/7/1964,5.9537
18278,ibm,2/10/1964,5.9871
18279,ibm,2/11/1964,6.0036
18280,ibm,2/12/1964,6.0538
18281,ibm,2/13/1964,6.1374
18282,ibm,2/14/1964,6.1542
18283,ibm,2/17/1964,6.1291
18284,ibm,2/18/1964,6.1374
18285,ibm,2/19/1964,6.1374
18286,ibm,2/20/1964,6.1542
18287,ibm,2/24/1964,6.1707
18288,ibm,2/25/1964,6.3211
18289,ibm,2/26/1964,6.3794
18290,ibm,2/27/1964,6.2792
18291,ibm,2/28/1964,6.3042
18292,ibm,3/2/1964,6.2543
18293,ibm,3/3/1964,6.2543
18294,ibm,3/4/1964,6.1875
18295,ibm,3/5/1964,6.2376
18296,ibm,3/6/1964,6.2962
18297,ibm,3/9/1964,6.2962
18298,ibm,3/10/1964,6.3042
18299,ibm,3/11/1964,6.3794
18300,ibm,3/12/1964,6.4883
18301,ibm,3/13/1964,6.5216
18302,ibm,3/16/1964,6.4797
18303,ibm,3/17/1964,6.4712
18304,ibm,3/18/1964,6.4297
18305,ibm,3/19/1964,6.3963
18306,ibm,3/20/1964,6.3712
18307,ibm,3/23/1964,6.4297
18308,ibm,3/24/1964,6.4545
18309,ibm,3/25/1964,6.5048
18310,ibm,3/26/1964,6.5216
18311,ibm,3/30/1964,6.5298
18312,ibm,3/31/1964,6.5883
18313,ibm,4/1/1964,6.5966
18314,ibm,4/2/1964,6.6301
18315,ibm,4/3/1964,6.6301
18316,ibm,4/6/1964,6.6133
18317,ibm,4/7/1964,6.5216
18318,ibm,4/8/1964,6.4797
18319,ibm,4/9/1964,6.4883
18320,ibm,4/10/1964,6.6133
18321,ibm,4/13/1964,6.537999999999999
18322,ibm,4/14/1964,6.4964
18323,ibm,4/15/1964,6.4712
18324,ibm,4/16/1964,6.4545
18325,ibm,4/17/1964,6.4883
18326,ibm,4/20/1964,6.4545
18327,ibm,4/21/1964,6.537999999999999
18328,ibm,4/22/1964,6.58
18329,ibm,4/23/1964,6.4712
18330,ibm,4/24/1964,6.462999999999999
18331,ibm,4/27/1964,6.4378
18332,ibm,4/28/1964,6.4712
18333,ibm,4/29/1964,6.3877
18334,ibm,4/30/1964,6.3211
18335,ibm,5/1/1964,6.4215
18336,ibm,5/4/1964,6.4712
18337,ibm,5/5/1964,6.4797
18338,ibm,5/6/1964,6.4712
18339,ibm,5/7/1964,6.462999999999999
18340,ibm,5/8/1964,6.4797
18341,ibm,5/11/1964,6.4712
18342,ibm,5/12/1964,6.5048
18343,ibm,5/13/1964,6.513
18344,ibm,5/14/1964,6.4797
18345,ibm,5/15/1964,6.513
18346,ibm,5/18/1964,6.5549
18347,ibm,5/19/1964,6.6215
18348,ibm,5/20/1964,6.7222
18349,ibm,5/21/1964,6.7719
18350,ibm,5/22/1964,6.8055
18351,ibm,5/25/1964,6.697
18352,ibm,5/26/1964,6.68
18353,ibm,5/27/1964,6.605
18354,ibm,5/28/1964,6.6467
18355,ibm,6/1/1964,6.5549
18356,ibm,6/2/1964,6.5883
18357,ibm,6/3/1964,6.513
18358,ibm,6/4/1964,6.3963
18359,ibm,6/5/1964,6.4297
18360,ibm,6/8/1964,6.3877
18361,ibm,6/9/1964,6.513
18362,ibm,6/10/1964,6.4712
18363,ibm,6/11/1964,6.4964
18364,ibm,6/12/1964,6.5465
18365,ibm,6/15/1964,6.5966
18366,ibm,6/16/1964,6.6383
18367,ibm,6/17/1964,6.68
18368,ibm,6/18/1964,6.6133
18369,ibm,6/19/1964,6.6467
18370,ibm,6/22/1964,6.6634
18371,ibm,6/23/1964,6.6301
18372,ibm,6/24/1964,6.6717
18373,ibm,6/25/1964,6.6634
18374,ibm,6/26/1964,6.6215
18375,ibm,6/29/1964,6.6133
18376,ibm,6/30/1964,6.605
18377,ibm,7/1/1964,6.6634
18378,ibm,7/2/1964,6.7051
18379,ibm,7/6/1964,6.7638
18380,ibm,7/7/1964,6.8055
18381,ibm,7/8/1964,6.7719
18382,ibm,7/9/1964,6.7552
18383,ibm,7/10/1964,6.6884
18384,ibm,7/13/1964,6.6717
18385,ibm,7/14/1964,6.537999999999999
18386,ibm,7/15/1964,6.605
18387,ibm,7/16/1964,6.6383
18388,ibm,7/17/1964,6.6383
18389,ibm,7/20/1964,6.5633
18390,ibm,7/21/1964,6.5465
18391,ibm,7/22/1964,6.5298
18392,ibm,7/23/1964,6.513
18393,ibm,7/24/1964,6.4215
18394,ibm,7/27/1964,6.3963
18395,ibm,7/28/1964,6.3794
18396,ibm,7/29/1964,6.4378
18397,ibm,7/30/1964,6.3963
18398,ibm,7/31/1964,6.4045
18399,ibm,8/3/1964,6.3712
18400,ibm,8/4/1964,6.1542
18401,ibm,8/5/1964,6.246
18402,ibm,8/6/1964,6.1621
18403,ibm,8/7/1964,6.2209
18404,ibm,8/10/1964,6.2209
18405,ibm,8/11/1964,6.1707
18406,ibm,8/12/1964,6.2128
18407,ibm,8/13/1964,6.2708
18408,ibm,8/14/1964,6.1958
18409,ibm,8/17/1964,6.2041
18410,ibm,8/18/1964,6.2041
18411,ibm,8/19/1964,6.1457
18412,ibm,8/20/1964,6.0120000000000005
18413,ibm,8/21/1964,6.079
18414,ibm,8/24/1964,6.0287
18415,ibm,8/25/1964,5.937
18416,ibm,8/26/1964,5.9285
18417,ibm,8/27/1964,5.9537
18418,ibm,8/28/1964,6.0624
18419,ibm,8/31/1964,6.104
18420,ibm,9/1/1964,6.1125
18421,ibm,9/2/1964,6.1208
18422,ibm,9/3/1964,6.1542
18423,ibm,9/4/1964,6.1542
18424,ibm,9/8/1964,6.0956
18425,ibm,9/9/1964,6.0287
18426,ibm,9/10/1964,5.9037
18427,ibm,9/11/1964,5.8952
18428,ibm,9/14/1964,5.7116
18429,ibm,9/15/1964,5.7698
18430,ibm,9/16/1964,5.9119
18431,ibm,9/17/1964,6.0120000000000005
18432,ibm,9/18/1964,5.8952
18433,ibm,9/21/1964,5.9119
18434,ibm,9/22/1964,5.8952
18435,ibm,9/23/1964,5.9537
18436,ibm,9/24/1964,5.9871
18437,ibm,9/25/1964,6.079
18438,ibm,9/28/1964,6.0287
18439,ibm,9/29/1964,6.0624
18440,ibm,9/30/1964,6.0454
18441,ibm,10/1/1964,6.0208
18442,ibm,10/2/1964,5.9951
18443,ibm,10/5/1964,5.9622
18444,ibm,10/6/1964,5.8867
18445,ibm,10/7/1964,5.8952
18446,ibm,10/8/1964,5.937
18447,ibm,10/9/1964,5.9703
18448,ibm,10/12/1964,5.9285
18449,ibm,10/13/1964,5.8369
18450,ibm,10/14/1964,5.8453
18451,ibm,10/15/1964,5.8952
18452,ibm,10/16/1964,5.9703
18453,ibm,10/19/1964,5.9285
18454,ibm,10/20/1964,5.8784
18455,ibm,10/21/1964,5.8784
18456,ibm,10/22/1964,5.8615
18457,ibm,10/23/1964,5.8369
18458,ibm,10/26/1964,5.7533
18459,ibm,10/27/1964,5.7698
18460,ibm,10/28/1964,5.8036
18461,ibm,10/29/1964,5.8282
18462,ibm,10/30/1964,5.8201
18463,ibm,11/24/1964,5.8036
18464,ibm,12/28/1964,5.7197
18465,ibm,1/4/1965,5.6113
18466,ibm,1/5/1965,5.6028
18467,ibm,1/6/1965,5.6614
18468,ibm,1/7/1965,5.7866
18469,ibm,1/8/1965,5.8867
18470,ibm,1/11/1965,5.8535
18471,ibm,1/12/1965,5.8615
18472,ibm,1/13/1965,5.8784
18473,ibm,1/14/1965,5.9285
18474,ibm,1/15/1965,6.0208
18475,ibm,1/18/1965,6.0956
18476,ibm,1/19/1965,6.1542
18477,ibm,1/20/1965,6.1457
18478,ibm,1/21/1965,6.1374
18479,ibm,1/22/1965,6.1875
18480,ibm,1/25/1965,6.1707
18481,ibm,1/26/1965,6.1374
18482,ibm,1/27/1965,6.2128
18483,ibm,1/28/1965,6.2209
18484,ibm,1/29/1965,6.2128
18485,ibm,2/1/1965,6.1707
18486,ibm,2/2/1965,6.1621
18487,ibm,2/3/1965,6.1291
18488,ibm,2/4/1965,6.2209
18489,ibm,2/5/1965,6.1707
18490,ibm,2/8/1965,6.1125
18491,ibm,2/9/1965,6.1875
18492,ibm,2/10/1965,6.087000000000001
18493,ibm,2/11/1965,6.0956
18494,ibm,2/12/1965,6.1125
18495,ibm,2/15/1965,5.9951
18496,ibm,2/16/1965,5.9537
18497,ibm,2/17/1965,5.9951
18498,ibm,2/18/1965,6.1457
18499,ibm,2/19/1965,6.2041
18500,ibm,2/23/1965,6.2041
18501,ibm,2/24/1965,6.2291
18502,ibm,2/25/1965,6.2962
18503,ibm,2/26/1965,6.3127
18504,ibm,3/1/1965,6.3042
18505,ibm,3/2/1965,6.3211
18506,ibm,3/3/1965,6.2792
18507,ibm,3/4/1965,6.2209
18508,ibm,3/5/1965,6.2628
18509,ibm,3/8/1965,6.2962
18510,ibm,3/9/1965,6.3794
18511,ibm,3/10/1965,6.3295
18512,ibm,3/11/1965,6.3627
18513,ibm,3/12/1965,6.4378
18514,ibm,3/15/1965,6.4712
18515,ibm,3/16/1965,6.4297
18516,ibm,3/17/1965,6.412999999999999
18517,ibm,3/18/1965,6.4378
18518,ibm,3/19/1965,6.412999999999999
18519,ibm,3/22/1965,6.4215
18520,ibm,3/23/1965,6.3877
18521,ibm,3/24/1965,6.3627
18522,ibm,3/25/1965,6.3211
18523,ibm,3/26/1965,6.2209
18524,ibm,3/29/1965,6.3042
18525,ibm,3/30/1965,6.3042
18526,ibm,3/31/1965,6.2962
18527,ibm,4/1/1965,6.3127
18528,ibm,4/2/1965,6.3378
18529,ibm,4/5/1965,6.3627
18530,ibm,4/6/1965,6.3211
18531,ibm,4/7/1965,6.3211
18532,ibm,4/8/1965,6.3461
18533,ibm,4/9/1965,6.513
18534,ibm,4/12/1965,6.5048
18535,ibm,4/13/1965,6.537999999999999
18536,ibm,4/14/1965,6.5465
18537,ibm,4/15/1965,6.537999999999999
18538,ibm,4/19/1965,6.6383
18539,ibm,4/20/1965,6.6301
18540,ibm,4/21/1965,6.605
18541,ibm,4/22/1965,6.6467
18542,ibm,4/23/1965,6.6552
18543,ibm,4/26/1965,6.6383
18544,ibm,4/27/1965,6.6383
18545,ibm,4/28/1965,6.6383
18546,ibm,4/29/1965,6.6467
18547,ibm,4/30/1965,6.7222
18548,ibm,5/3/1965,6.697
18549,ibm,5/4/1965,6.7134
18550,ibm,5/5/1965,6.7222
18551,ibm,5/6/1965,6.7886
18552,ibm,5/7/1965,6.7222
18553,ibm,5/10/1965,6.6383
18554,ibm,5/11/1965,6.6467
18555,ibm,5/12/1965,6.7222
18556,ibm,5/13/1965,6.7051
18557,ibm,5/14/1965,6.6717
18558,ibm,5/17/1965,6.5715
18559,ibm,5/18/1965,6.5966
18560,ibm,5/19/1965,6.6215
18561,ibm,5/20/1965,6.5549
18562,ibm,5/21/1965,6.4964
18563,ibm,5/24/1965,6.3712
18564,ibm,5/25/1965,6.5298
18565,ibm,5/26/1965,6.4712
18566,ibm,5/27/1965,6.462999999999999
18567,ibm,5/28/1965,6.6215
18568,ibm,6/1/1965,6.4883
18569,ibm,6/2/1965,6.58
18570,ibm,6/3/1965,6.5298
18571,ibm,6/4/1965,6.5715
18572,ibm,6/7/1965,6.5633
18573,ibm,6/8/1965,6.4883
18574,ibm,6/9/1965,6.3546
18575,ibm,6/10/1965,6.2792
18576,ibm,6/11/1965,6.3042
18577,ibm,6/14/1965,6.2628
18578,ibm,6/15/1965,6.3461
18579,ibm,6/16/1965,6.3295
18580,ibm,6/17/1965,6.412999999999999
18581,ibm,6/18/1965,6.4045
18582,ibm,6/21/1965,6.3794
18583,ibm,6/22/1965,6.3546
18584,ibm,6/23/1965,6.3378
18585,ibm,6/24/1965,6.3127
18586,ibm,6/25/1965,6.1875
18587,ibm,6/28/1965,6.1291
18588,ibm,6/29/1965,6.2376
18589,ibm,6/30/1965,6.3461
18590,ibm,7/1/1965,6.3877
18591,ibm,7/2/1965,6.4378
18592,ibm,7/6/1965,6.3794
18593,ibm,7/7/1965,6.3461
18594,ibm,7/8/1965,6.4712
18595,ibm,7/9/1965,6.5048
18596,ibm,7/12/1965,6.4712
18597,ibm,7/13/1965,6.4545
18598,ibm,7/14/1965,6.513
18599,ibm,7/15/1965,6.537999999999999
18600,ibm,7/16/1965,6.5715
18601,ibm,7/19/1965,6.5715
18602,ibm,7/20/1965,6.4545
18603,ibm,7/21/1965,6.412999999999999
18604,ibm,7/22/1965,6.3877
18605,ibm,7/23/1965,6.4545
18606,ibm,7/26/1965,6.4545
18607,ibm,7/27/1965,6.4297
18608,ibm,7/28/1965,6.5298
18609,ibm,7/29/1965,6.5883
18610,ibm,7/30/1965,6.6383
18611,ibm,8/2/1965,6.5966
18612,ibm,8/3/1965,6.6467
18613,ibm,8/4/1965,6.7134
18614,ibm,8/5/1965,6.6717
18615,ibm,8/6/1965,6.697
18616,ibm,8/9/1965,6.7051
18617,ibm,8/10/1965,6.6884
18618,ibm,8/11/1965,6.7051
18619,ibm,8/12/1965,6.7802
18620,ibm,8/13/1965,6.8221
18621,ibm,8/16/1965,6.8221
18622,ibm,8/17/1965,6.797000000000001
18623,ibm,8/18/1965,6.8301
18624,ibm,8/19/1965,6.7886
18625,ibm,8/20/1965,6.8138
18626,ibm,8/23/1965,6.8555
18627,ibm,8/24/1965,6.9555
18628,ibm,8/25/1965,6.914
18629,ibm,8/26/1965,6.914
18630,ibm,8/27/1965,6.9304
18631,ibm,8/30/1965,6.9304
18632,ibm,8/31/1965,6.914
18633,ibm,9/1/1965,6.9304
18634,ibm,9/2/1965,6.9555
18635,ibm,9/3/1965,6.9807
18636,ibm,9/7/1965,6.9725
18637,ibm,9/8/1965,6.9555
18638,ibm,9/9/1965,6.9888
18639,ibm,9/10/1965,6.9807
18640,ibm,9/13/1965,7.0808
18641,ibm,9/14/1965,7.0557
18642,ibm,9/15/1965,7.0557
18643,ibm,9/16/1965,7.0976
18644,ibm,9/17/1965,7.131
18645,ibm,9/20/1965,7.0976
18646,ibm,9/21/1965,7.131
18647,ibm,9/22/1965,7.156000000000001
18648,ibm,9/23/1965,7.1394
18649,ibm,9/24/1965,7.0976
18650,ibm,9/27/1965,7.1394
18651,ibm,9/28/1965,7.1059
18652,ibm,9/29/1965,7.0891
18653,ibm,9/30/1965,7.0976
18654,ibm,10/1/1965,7.0226
18655,ibm,10/4/1965,7.0557
18656,ibm,10/5/1965,7.0891
18657,ibm,10/6/1965,7.1143
18658,ibm,10/7/1965,7.0808
18659,ibm,10/8/1965,7.1394
18660,ibm,10/11/1965,7.1893
18661,ibm,10/12/1965,7.131
18662,ibm,10/13/1965,7.1479
18663,ibm,10/14/1965,7.1394
18664,ibm,10/15/1965,7.1727
18665,ibm,10/18/1965,7.2144
18666,ibm,10/19/1965,7.2312
18667,ibm,10/20/1965,7.3064
18668,ibm,10/21/1965,7.3064
18669,ibm,10/22/1965,7.3316
18670,ibm,10/25/1965,7.3064
18671,ibm,10/26/1965,7.2563
18672,ibm,10/27/1965,7.3483
18673,ibm,10/28/1965,7.3649
18674,ibm,10/29/1965,7.3811
18675,ibm,11/26/1965,7.4232
18676,ibm,12/28/1965,6.9555
18677,ibm,1/3/1966,6.8387
18678,ibm,1/4/1966,6.8138
18679,ibm,1/5/1966,6.8641
18680,ibm,1/6/1966,6.8971
18681,ibm,1/7/1966,6.8971
18682,ibm,1/10/1966,6.8722
18683,ibm,1/11/1966,6.8971
18684,ibm,1/12/1966,6.8641
18685,ibm,1/13/1966,6.9055
18686,ibm,1/14/1966,6.8722
18687,ibm,1/17/1966,6.8221
18688,ibm,1/18/1966,6.697
18689,ibm,1/19/1966,6.6301
18690,ibm,1/20/1966,6.697
18691,ibm,1/21/1966,6.8055
18692,ibm,1/24/1966,6.847
18693,ibm,1/25/1966,7.0477
18694,ibm,1/26/1966,7.0139
18695,ibm,1/27/1966,6.9644
18696,ibm,1/28/1966,6.888999999999999
18697,ibm,1/31/1966,6.8722
18698,ibm,2/1/1966,6.8138
18699,ibm,2/2/1966,6.7886
18700,ibm,2/3/1966,6.8722
18701,ibm,2/4/1966,6.888999999999999
18702,ibm,2/7/1966,6.9555
18703,ibm,2/8/1966,7.0392
18704,ibm,2/9/1966,7.0976
18705,ibm,2/10/1966,7.1644
18706,ibm,2/11/1966,7.273
18707,ibm,2/14/1966,7.1978
18708,ibm,2/15/1966,7.1143
18709,ibm,2/16/1966,7.1813
18710,ibm,2/17/1966,7.1225
18711,ibm,2/18/1966,7.0976
18712,ibm,2/21/1966,7.0642
18713,ibm,2/23/1966,7.0226
18714,ibm,2/24/1966,7.0139
18715,ibm,2/25/1966,7.0976
18716,ibm,2/28/1966,7.1394
18717,ibm,3/1/1966,6.9975
18718,ibm,3/2/1966,6.9224
18719,ibm,3/3/1966,6.9725
18720,ibm,3/4/1966,6.9888
18721,ibm,3/7/1966,6.888999999999999
18722,ibm,3/8/1966,6.888999999999999
18723,ibm,3/9/1966,7.0139
18724,ibm,3/10/1966,6.9725
18725,ibm,3/11/1966,6.9304
18726,ibm,3/14/1966,6.9224
18727,ibm,3/15/1966,6.9055
18728,ibm,3/16/1966,6.9644
18729,ibm,3/17/1966,6.9304
18730,ibm,3/18/1966,6.914
18731,ibm,3/21/1966,7.0557
18732,ibm,3/22/1966,7.0976
18733,ibm,3/23/1966,7.0976
18734,ibm,3/24/1966,7.1644
18735,ibm,3/25/1966,7.273
18736,ibm,3/28/1966,7.2144
18737,ibm,3/29/1966,7.1893
18738,ibm,3/30/1966,7.0808
18739,ibm,3/31/1966,7.1479
18740,ibm,4/1/1966,7.2144
18741,ibm,4/4/1966,7.2563
18742,ibm,4/5/1966,7.3316
18743,ibm,4/6/1966,7.3566
18744,ibm,4/7/1966,7.4818
18745,ibm,4/11/1966,7.6237
18746,ibm,4/12/1966,7.4651
18747,ibm,4/13/1966,7.5155
18748,ibm,4/14/1966,7.7657
18749,ibm,4/15/1966,7.6654
18750,ibm,4/18/1966,7.5817
18751,ibm,4/19/1966,7.5485
18752,ibm,4/20/1966,7.5903
18753,ibm,4/21/1966,7.6902
18754,ibm,4/22/1966,7.6902
18755,ibm,4/25/1966,7.4984
18756,ibm,4/26/1966,7.6902
18757,ibm,4/27/1966,7.7739
18758,ibm,4/28/1966,7.6902
18759,ibm,4/29/1966,7.7242
18760,ibm,5/2/1966,7.7574
18761,ibm,5/3/1966,7.7242
18762,ibm,5/4/1966,7.5986
18763,ibm,5/5/1966,7.4569
18764,ibm,5/6/1966,7.3483
18765,ibm,5/9/1966,7.2062
18766,ibm,5/10/1966,7.2647
18767,ibm,5/11/1966,7.3566
18768,ibm,5/12/1966,7.2563
18769,ibm,5/13/1966,7.1893
18770,ibm,5/16/1966,7.2062
18771,ibm,5/17/1966,7.156000000000001
18772,ibm,5/18/1966,7.3398
18773,ibm,5/19/1966,7.5234
18774,ibm,5/20/1966,7.4984
18775,ibm,5/23/1966,7.6488
18776,ibm,5/24/1966,7.7488
18777,ibm,5/25/1966,7.7076
18778,ibm,5/26/1966,7.7242
18779,ibm,5/27/1966,7.7076
18780,ibm,5/31/1966,7.5402
18781,ibm,6/1/1966,7.3811
18782,ibm,6/2/1966,7.2144
18783,ibm,6/3/1966,7.1394
18784,ibm,6/6/1966,7.0058
18785,ibm,6/7/1966,6.939
18786,ibm,6/8/1966,7.0477
18787,ibm,6/9/1966,7.2563
18788,ibm,6/10/1966,7.2563
18789,ibm,6/13/1966,7.1727
18790,ibm,6/14/1966,7.1893
18791,ibm,6/15/1966,7.1143
18792,ibm,6/16/1966,7.1893
18793,ibm,6/17/1966,7.4232
18794,ibm,6/20/1966,7.5317
18795,ibm,6/21/1966,7.5402
18796,ibm,6/22/1966,7.5234
18797,ibm,6/23/1966,7.3983
18798,ibm,6/24/1966,7.3811
18799,ibm,6/27/1966,7.2813
18800,ibm,6/28/1966,7.3064
18801,ibm,6/29/1966,7.2312
18802,ibm,6/30/1966,7.2813
18803,ibm,7/1/1966,7.3649
18804,ibm,7/5/1966,7.3566
18805,ibm,7/6/1966,7.4397
18806,ibm,7/7/1966,7.4984
18807,ibm,7/8/1966,7.4232
18808,ibm,7/11/1966,7.3983
18809,ibm,7/12/1966,7.4066
18810,ibm,7/13/1966,7.297999999999999
18811,ibm,7/14/1966,7.3649
18812,ibm,7/15/1966,7.4397
18813,ibm,7/18/1966,7.4397
18814,ibm,7/19/1966,7.3229999999999995
18815,ibm,7/20/1966,7.2647
18816,ibm,7/21/1966,7.3733
18817,ibm,7/22/1966,7.3649
18818,ibm,7/25/1966,7.2227
18819,ibm,7/26/1966,7.2144
18820,ibm,7/27/1966,7.2396
18821,ibm,7/28/1966,7.1479
18822,ibm,7/29/1966,7.0808
18823,ibm,8/1/1966,6.9055
18824,ibm,8/2/1966,6.914
18825,ibm,8/3/1966,7.0226
18826,ibm,8/4/1966,7.1479
18827,ibm,8/5/1966,7.1225
18828,ibm,8/8/1966,7.131
18829,ibm,8/9/1966,7.0727
18830,ibm,8/10/1966,7.0226
18831,ibm,8/11/1966,7.0727
18832,ibm,8/12/1966,7.2647
18833,ibm,8/15/1966,7.2312
18834,ibm,8/16/1966,7.1394
18835,ibm,8/17/1966,7.1059
18836,ibm,8/18/1966,6.9725
18837,ibm,8/19/1966,6.9725
18838,ibm,8/22/1966,6.8387
18839,ibm,8/23/1966,6.8387
18840,ibm,8/24/1966,6.8138
18841,ibm,8/25/1966,6.7384
18842,ibm,8/26/1966,6.5465
18843,ibm,8/29/1966,6.3794
18844,ibm,8/30/1966,6.6215
18845,ibm,8/31/1966,6.6634
18846,ibm,9/1/1966,6.6634
18847,ibm,9/2/1966,6.6467
18848,ibm,9/6/1966,6.5966
18849,ibm,9/7/1966,6.5465
18850,ibm,9/8/1966,6.4297
18851,ibm,9/9/1966,6.5465
18852,ibm,9/12/1966,6.6634
18853,ibm,9/13/1966,6.6301
18854,ibm,9/14/1966,6.7222
18855,ibm,9/15/1966,6.9644
18856,ibm,9/16/1966,6.847
18857,ibm,9/19/1966,6.8387
18858,ibm,9/20/1966,6.6884
18859,ibm,9/21/1966,6.5549
18860,ibm,9/22/1966,6.6301
18861,ibm,9/23/1966,6.6301
18862,ibm,9/26/1966,6.7886
18863,ibm,9/27/1966,6.8055
18864,ibm,9/28/1966,6.6301
18865,ibm,9/29/1966,6.5549
18866,ibm,9/30/1966,6.5966
18867,ibm,10/3/1966,6.462999999999999
18868,ibm,10/4/1966,6.4297
18869,ibm,10/5/1966,6.4464
18870,ibm,10/6/1966,6.3461
18871,ibm,10/7/1966,6.079
18872,ibm,10/10/1966,6.4297
18873,ibm,10/11/1966,6.3378
18874,ibm,10/12/1966,6.5048
18875,ibm,10/13/1966,6.5883
18876,ibm,10/14/1966,6.5633
18877,ibm,10/17/1966,6.58
18878,ibm,10/18/1966,6.7552
18879,ibm,10/19/1966,6.5966
18880,ibm,10/20/1966,6.6215
18881,ibm,10/21/1966,6.6884
18882,ibm,10/24/1966,6.6884
18883,ibm,10/25/1966,6.847
18884,ibm,10/26/1966,6.847
18885,ibm,10/27/1966,6.9224
18886,ibm,10/28/1966,6.9555
18887,ibm,10/31/1966,6.8971
18888,ibm,11/28/1966,7.6987
18889,ibm,12/28/1966,7.6237
18890,ibm,1/3/1967,7.6654
18891,ibm,1/4/1967,7.5817
18892,ibm,1/5/1967,7.657
18893,ibm,1/6/1967,7.8576
18894,ibm,1/9/1967,8.0247
18895,ibm,1/10/1967,8.0828
18896,ibm,1/11/1967,8.1915
18897,ibm,1/12/1967,8.1498
18898,ibm,1/13/1967,8.2415
18899,ibm,1/16/1967,7.9911
18900,ibm,1/17/1967,8.0663
18901,ibm,1/18/1967,8.1246
18902,ibm,1/19/1967,8.0997
18903,ibm,1/20/1967,8.1082
18904,ibm,1/23/1967,8.2584
18905,ibm,1/24/1967,8.3
18906,ibm,1/25/1967,8.232999999999999
18907,ibm,1/26/1967,8.25
18908,ibm,1/27/1967,8.3416
18909,ibm,1/30/1967,8.4089
18910,ibm,1/31/1967,8.3
18911,ibm,2/1/1967,8.1667
18912,ibm,2/2/1967,8.2415
18913,ibm,2/3/1967,8.2917
18914,ibm,2/6/1967,8.275
18915,ibm,2/7/1967,8.275
18916,ibm,2/8/1967,8.5088
18917,ibm,2/9/1967,8.5999
18918,ibm,2/10/1967,8.5999
18919,ibm,2/13/1967,8.7262
18920,ibm,2/14/1967,8.8847
18921,ibm,2/15/1967,9.0007
18922,ibm,2/16/1967,8.8578
18923,ibm,2/17/1967,8.8263
18924,ibm,2/20/1967,8.8012
18925,ibm,2/21/1967,8.8094
18926,ibm,2/23/1967,8.7847
18927,ibm,2/24/1967,8.8346
18928,ibm,2/27/1967,8.6425
18929,ibm,2/28/1967,8.9352
18930,ibm,3/1/1967,9.1421
18931,ibm,3/2/1967,9.1685
18932,ibm,3/3/1967,9.1421
18933,ibm,3/6/1967,9.1421
18934,ibm,3/7/1967,9.125
18935,ibm,3/8/1967,9.0774
18936,ibm,3/9/1967,9.0678
18937,ibm,3/10/1967,9.151
18938,ibm,3/13/1967,9.1685
18939,ibm,3/14/1967,9.0441
18940,ibm,3/15/1967,9.1857
18941,ibm,3/16/1967,9.3517
18942,ibm,3/17/1967,9.3605
18943,ibm,3/20/1967,9.2263
18944,ibm,3/21/1967,9.2438
18945,ibm,3/22/1967,9.236
18946,ibm,3/23/1967,9.4694
18947,ibm,3/27/1967,9.577
18948,ibm,3/28/1967,9.517999999999999
18949,ibm,3/29/1967,9.4941
18950,ibm,3/30/1967,9.503
18951,ibm,3/31/1967,9.3684
18952,ibm,4/3/1967,9.1421
18953,ibm,4/4/1967,9.1685
18954,ibm,4/5/1967,9.236
